text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"[In Paris] The trials [of the Pirandellian Man, the beast and the virtue] had to begin after a few days, only comforted me that they would last at least a month. But I should not forget that the character was everything to be recreated in another language and with other accents and other ways. I put myself, suffering, and with long stops in bed, to the study of the part. I felt the effects that I had on my only viewer, who was a French lady from Compagnia; but it was necessary to face the rehearsals in the theater. The outcome was higher than all my expectations.",0.08331504929810762,0.012201452627778053,0.4988102316856384,0.29857027530670166,0.6501117944717407,0.8641559481620789,0.9889172911643982,0.09093278646469116,0.4432644546031952,0.1950599104166031,0.05608433857560158,0.8599209189414978,0.007667556405067444,0.6644136905670166,0.8521419763565063,0.23175181448459625,0.9973581433296204,0.5982507467269897,0.46064114570617676,0.08467498421669006
"While I was waiting for rehearsals, it was also necessary to think about dressing this character. [...] I had neither time nor way to address Italian tailors from Paris. [...] And here I am with my good script in the hand of a Parisian tailor. When this read the work I saw him standing before me between mortified and despondent. What figure could he make us dress a character that the author himself described as clumsily disguised as virtue? He didn't see how his work could be necessary. I explained to him that it was very necessary. The more difficult it may be, the less it was to make one of the usual elegant lounge dresses. It was necessary to create new forms with a new to appropriate style. [...] And so it happened. To the representation also the dresses as an integral part of the creation of the characters got the most successful, so much so that the newspaper ""Excelsior"" dedicated an entire page to comment on this new interpretative complement. The shape of my flat-tied hat with rigid pudica is read on the eyes, the sinuous tail of the hermetic black dress of the second act and many other found had obtained the approval of all the critics and the flower of the audience with come to the general test.",0.08331504929810762,0.7989288568496704,0.897892951965332,0.8624500632286072,0.9805164933204651,0.9507380127906799,0.9960169196128845,0.1900883913040161,0.9866170287132263,0.6966097950935364,0.8154729604721069,0.9594086408615112,0.9521883726119995,0.9897857308387756,0.9780318140983582,0.9916241765022278,0.9801352024078369,0.9297873973846436,0.9796485304832458,0.11872619390487671
"The performances followed for three months, and the most refined performance for taste and quality was undoubtedly ours, the Italian one, during that period of the best Parisian theater season. I could easily have taken advantage of this Parisian success [...], but I made my trunks in haste and fury. It was an almost physical need to go back to Italy. After this really difficult victory obtained abroad, I did not ask anyone for recognition of it, I only wanted to have a compensation asking to be received by our Duce. [...] I would have told him that, since I was a child, I was trained at that school of courage and courage and faith, of which Benito Mussolini set an example in our streets and squares in Milan [...] I was received in that solemn hall of Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me about small things, like the pay I felt in Paris, and wanted to know when I would start reciting in Italy. [...] I preferred to turn all my attention and care to the formation of a beautiful Company for the coming comic year. And resumed from Naples [...] I then left for Palermo [...] [and] for some extraordinary performances in Sardinia. [...] But I longed for Rome, and once again I was rejected by those same people who were always opposed to me. [...] But all these oppositions I wanted to overcome, even for the desire that enlivened me to approach more and more the warm breath of the masses. I was rewarded.",0.08331504929810762,0.8954069018363953,0.7629215121269226,0.7469634413719177,0.9508480429649353,0.9463711380958557,0.9920359253883362,0.39736345410346985,0.787467896938324,0.9479857087135315,0.0983416959643364,0.9578284025192261,0.9841314554214478,0.9900820255279541,0.9832450151443481,0.9669060111045837,0.9771013259887695,0.9532443881034851,0.8818856477737427,0.26025861501693726
"How much better party could have been drawn from me, from my art, from my figure, from my voice, from all my stage play, was seen in my second film, Teresa Confalonieri, which had a resounding success throughout Italy and which was consecrated by the first prize at the Venice International Film Festival. [...] The miracle took place on a night of magnificent full moon, after a week of raining rains; and it was like a dream for me, that the success if I had dreamed could not be greater and more beautiful.",0.08331504929810762,0.389624685049057,0.9740014672279358,0.9188166260719299,0.984808623790741,0.9684671759605408,0.9984382390975952,0.1962723582983017,0.5715759992599487,0.29046058654785156,0.4348411560058594,0.9837870597839355,0.8968555927276611,0.9489507079124451,0.9875069856643677,0.9903227090835571,0.997675359249115,0.666225016117096,0.7896513342857361,0.9517488479614258
"What I've said so far for the theater I could start to say for cinematography too. Up to a certain point seeing me constantly kept out of every experiment attempt of my figure on the screen, I myself asked myself: ""But maybe in the movie I won't be okay? It's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay. I knew that in all other countries after the advent of the film, most actresses and actors in the theatre of prose had been called to interpret the new subjects. [...] the doubt about my movie possibilities, gradually began to take root in me so much, that only as an essay or trial to myself, I allowed myself to accept a side part in a film of German origin of which we wanted to make the Italian reproduction. That's when someone else's distrust had been reduced to me.",0.08331504929810762,0.9080091118812561,0.925781786441803,0.8371989130973816,0.965730607509613,0.8840680122375488,0.9872497320175171,0.3121989965438843,0.9760270118713379,0.9541824460029602,0.16585853695869446,0.9155559539794922,0.2876809239387512,0.8871005177497864,0.9778653979301453,0.9898339509963989,0.9877622127532959,0.9535873532295227,0.8995876312255859,0.9866182804107666
"The most authoritative critics noticed which purchase had made Italian cinematography with me, that is with an artist who wanted nothing and nothing to resemble the heroines of films from overseas, with gestures, ways, and portamento and personal characters of his own; such as to give a typical imprint to Italian production. To whom did the Italian critics say these things? Who listened to them? [...] Martha Abba after that success and after the consecration of criticism was never called by anyone.",0.08331504929810762,0.08898130059242249,0.04640744626522064,0.0644296333193779,0.008561198599636555,0.013886517845094204,0.1330012083053589,0.3951522409915924,0.16925977170467377,0.17276737093925476,0.06308110803365707,0.9760432243347168,0.004943435546010733,0.9829725623130798,0.029437510296702385,0.06129118800163269,0.9541966915130615,0.23458807170391083,0.04943031072616577,0.05917275696992874
"This is, in summary and in summary, the story of my artistic career so far. The conclusion that logically and on the basis of the facts is to be drawn from this is unfortunately not to be welcomed. Not so much for me that [...] at the bottom I was always able to impose myself [...] as for the conditions of dramatic art in Italy.",0.07485779514536262,0.9681240320205688,0.6706590056419373,0.061008427292108536,0.03766099736094475,0.3778226375579834,0.7877921462059021,0.09850013256072998,0.27759572863578796,0.3255192041397095,0.21530157327651978,0.9644291996955872,0.0016246428713202477,0.70633465051651,0.05215231329202652,0.9842061996459961,0.45697659254074097,0.6908695697784424,0.03730880096554756,0.0023377318866550922
"I've been living with my secret for about ten years, and I think if I had given away all the food I chewed and then vomited, I could have saved at least one colony of malnourished children. [...] What am I saying? I think I saved the malnourished children from this drug that gives a shit about smiling, pretending not to be the same as the others.",0.07485779514536262,0.0323038324713707,0.20314490795135498,0.10793731361627579,0.64600670337677,0.9972600936889648,0.8994584679603577,0.5286101698875427,0.45205825567245483,0.5048763751983643,0.21302419900894165,0.7337406277656555,0.023826291784644127,0.4760492742061615,0.0495358444750309,0.033656422048807144,0.3736537992954254,0.6626925468444824,0.3656986951828003,0.20408426225185394
"I didn't drink enough and I ate solid foods so how could I think I could put it back, they're physical laws! [...] Any bulimic in the world must know the right amount of liquid according to what it chooses to swallow and for the more refined also what to drink... sometimes the water is not enough, better the milk.",0.07485779514536262,0.010840621776878834,0.6437916159629822,0.057471778243780136,0.05610990896821022,0.21387070417404175,0.21868664026260376,0.22108769416809082,0.36185044050216675,0.21442560851573944,0.2253025621175766,0.12247052788734436,0.0031211874447762966,0.2698580324649811,0.46817803382873535,0.7744807600975037,0.28002265095710754,0.5502431988716125,0.04017793759703636,0.18989577889442444
"I'm swollen, the skin pulls, the face is deformed. [...] I have a body that varies in weight day after day, excess liquids shake the water already existing in the thighs especially, that's where you see most. I'm all face and thighs. The face of those like me is recognized by traits. The part of the jaw widens, the periocular zone becomes as high as the cheekbones, a sign that the liver is blaspheming to make me stop. I have huge glands under my neck, they deface the profile, making it lose its freshness, I'm already old. The thighs instead, take on a colorful post exposure to the sun of the 14 without protection, tingle and move from soil ill-willed. I talk to them, I try to motivate them [...] but they don't answer. They have Niagara Falls under my thighs, and they seem to be deaf as well. There are no symptoms for certain visions.",0.07485779514536262,0.6151876449584961,0.631355345249176,0.969990611076355,0.48778417706489563,0.5944185853004456,0.9338235855102539,0.1136365607380867,0.8344612121582031,0.20192377269268036,0.005086291581392288,0.9007005095481873,0.035209085792303085,0.8398590683937073,0.8356338739395142,0.2900391221046448,0.9260063171386719,0.5185263156890869,0.5219472050666809,0.2009589672088623
"[The daughter] works on the interior, I just trust. [...] He fixed things, took space, lit the darkness, warmed the area that now spits out only what must not stay inside. [...] Piano, pianoissimo, reshapes the traits, with the feet stop the black holes and does not give up the grip. It's so strong. For nine months, he won't stop building me. [...] works on the destroyed soul, restructures the foundations and what I ask, because they serve just materials this time. What I eat stays there and turns into healthy pieces of me.",0.07485779514536262,0.8198092579841614,0.6779580116271973,0.06665954738855362,0.9585685729980469,0.47619250416755676,0.7431870102882385,0.17235635221004486,0.9482131600379944,0.0786137804389,0.010988679714500904,0.8586886525154114,0.0014733917778357863,0.021716086193919182,0.7504461407661438,0.7205013036727905,0.9963514804840088,0.8702274560928345,0.029659295454621315,0.002793898805975914
"I look pregnant in the seventh month and I'm not sorry at all, it takes me into a cathartic state that requires me to continue playing the happy pregnant part. I cleanse myself of guilt and dream that all that food equal to a whole shelf of an old food is my first son and that waiting for me outside the door there is all the love of the world. I sit and rise feeling the pressure of my belly, pretending to feel someone inside and for a moment gives me the fullness that I just can't feel alone.",0.07485779514536262,0.10514218360185623,0.5557960867881775,0.9538301825523376,0.9518373012542725,0.9940754771232605,0.9536413550376892,0.9957564473152161,0.9403635263442993,0.9249900579452515,0.9226330518722534,0.8861021399497986,0.0389036200940609,0.817046046257019,0.893494188785553,0.20209403336048126,0.9737110137939453,0.2883397936820984,0.9930459856987,0.2647584080696106
"I'm going back to the house and I'm crying. Yeah, I feel really lost this time. I didn't want it, it happened that I didn't even notice it, and I don't think that's a good sign. I open the water in the bathroom and vomit crying. The sour liquid that comes out of my stomach mixes with the sea from the eyes and just like him is infinite. It's all flowing. The water of the earth, the water of the stomach, the water from mine, the eyes... the water from my wounds now without blood. Lose liquids, unfortunately. I always empty but never fill; yet to me it seems to lose love even from the eyes. I think I'll be alone forever. You and me.",0.07485779514536262,0.18290497362613678,0.9118495583534241,0.2781544029712677,0.7394464015960693,0.967602014541626,0.9688690900802612,0.21087826788425446,0.47352880239486694,0.1519555002450943,0.04913417622447014,0.7482782602310181,0.023019904270768166,0.9904810786247253,0.977733850479126,0.12229612469673157,0.3801346719264984,0.7683020234107971,0.8682820200920105,0.2823117673397064
"I have everything I need to feel loved in my car, and even if it only lasts a few hours, when I feel all this adrenaline, I feel like I'm having a great day. [...] nothing went wrong, even this time the cashier didn't notice or if it did whatever, so much I can change again and again. I'm free to shoot all the supermarkets in the area, I already have a map of those to jump for this month and where to review next month. [...] Everything I bought on the bed, I go to the kitchen and put the water to boil for safety, I open a can of tuna as I begin to bite the ice cream cookie that I ate as a child.",0.07485779514536262,0.21155957877635956,0.8578102588653564,0.3334999680519104,0.7885714769363403,0.9934056997299194,0.9809578657150269,0.9159802794456482,0.6956533193588257,0.24825529754161835,0.010216068476438522,0.9518900513648987,0.0019364120671525598,0.3874655067920685,0.05584824085235596,0.2644087076187134,0.53115314245224,0.5441564917564392,0.9864025712013245,0.0465904138982296
"He keeps calling me a guy, he's fixed himself up, and he's decided to stand up to everything that my misconception combines [...]. I'm distracted, I just need the thought of having it, and I absolutely don't want to own it. I don't want him to think about me, I don't want him to feel what he says he feels, but instead he insists on wanting to love me without realizing that I will always choose two fingers in my throat to be with anyone.",0.07495046430267394,0.6316646337509155,0.227370023727417,0.5402044653892517,0.7084845304489136,0.8335628509521484,0.5862443447113037,0.6220903396606445,0.6549121737480164,0.655110776424408,0.23683466017246246,0.9907621741294861,0.9475188851356506,0.9977360367774963,0.3081863820552826,0.005850661545991898,0.45753124356269836,0.7979780435562134,0.985231876373291,0.17724119126796722
"I have a nice smile lately, it doesn't taste acidic and doesn't create bitter taste in the mouth and elsewhere. I'm going to work on the radio. Ever since I've been here, I feel more solid, the vehicle can hide from me and it doesn't force me towards what makes me uncomfortable. To be more precise, the package is delineated.",0.07495046430267394,0.09187931567430496,0.7382147312164307,0.3137874901294708,0.17029176652431488,0.21919019520282745,0.33829739689826965,0.2617477774620056,0.3354068398475647,0.34633439779281616,0.09441344439983368,0.7933550477027893,0.023007098585367203,0.5568892359733582,0.6051956415176392,0.5717880129814148,0.453166127204895,0.3520885705947876,0.8172041177749634,0.059603214263916016
"At eleven o'clock in the morning, sitting on my parents' bedside dad, as I was wandering through the channels of the biggest television in the house, she arrived. I couldn't believe that something like this could draw so much attention to everything I had inside, it was basically just the scene of a movie that despite telling me who I really was, the title I never discovered and never looked for.",0.07495046430267394,0.11653434485197067,0.9662739634513855,0.3175203800201416,0.6432029604911804,0.680129885673523,0.9604936242103577,0.9959180951118469,0.6389517784118652,0.5623148083686829,0.2956344783306122,0.6246092319488525,0.01158040389418602,0.9186952710151672,0.03410331904888153,0.9294252991676331,0.9742973446846008,0.17243605852127075,0.2234395295381546,0.2026640921831131
"In secret the belly still grumbles but the music of us kickboxing athletes overlooks it. The day of the yellow belt examination comes, the first to be precise, I am proud to have reached this goal. I walk into the locker room, find a piece of floor where I put my things and prepare myself together with all the other athletes. Exciting atmosphere.",0.07495046430267394,0.04339480400085449,0.6673628687858582,0.4089162349700928,0.4485429525375366,0.2630215883255005,0.3556526303291321,0.20818012952804565,0.311459481716156,0.21195566654205322,0.13500452041625977,0.5711182355880737,0.001543285558000207,0.88334721326828,0.8145370483398438,0.232505664229393,0.4487694203853607,0.19422057271003723,0.2748524844646454,0.1072363555431366
"I have to have a face today. The job is for you. In these cases I guess I'm Meryl Streep, as you will try to seem languorous, kind, deep, confused but resolved. [...] I come to the smiling and relaxed work, I get red if someone gives me a compliment; I speak with a thread of voice as in those films of author where the best to say the jokes is what least makes me understand what he is saying. I'm sitting in my dressing room and waiting.",0.07495046430267394,0.045079927891492844,0.4888923764228821,0.13974541425704956,0.2010326236486435,0.21408195793628693,0.40942198038101196,0.17654207348823547,0.35361751914024353,0.5250881910324097,0.06520283967256546,0.7976352572441101,0.057624123990535736,0.9753075838088989,0.21025577187538147,0.13549761474132538,0.9826754927635193,0.9036542177200317,0.6713001132011414,0.8323895931243896
"Today I start fasting so I can go back out, see my friends and dress up with other pants from the ones I wear. Having a closet over the years has been quite complex, I couldn't find a comfortable dress that would cover this huge discomfort that I have towards being in the world. For at least five years I've been walking around with these low waist pants, of technical fabric, a little paws that make me feel ""normal"" because at the bottom that's what I want. In order not to miss this feeling I wash them in the evening and wait for them to be at least damp in the morning to wear them again. I'm bulimic about my pants, too.",0.07495046430267394,0.10912814736366272,0.6855599880218506,0.3078528046607971,0.8675868511199951,0.946885347366333,0.9292707443237305,0.2022494524717331,0.6488036513328552,0.7485277056694031,0.04175425320863724,0.7341805100440979,0.0014557181857526302,0.6083777546882629,0.765161395072937,0.9807515740394592,0.7764837145805359,0.13347335159778595,0.9200963973999023,0.22130046784877777
"I'm very depressed, my home is two hours ago, The chef's proof smiles food and happiness but I don't like anything anymore. Everything is so shabby and gray when love ends. This, love. ""You must accept it, it is so, you cannot change it!"" This phrase I have said a thousand times addressed to anyone, even to food, or rather to vomiting, or even better to my practice. Only to myself did I never repeat it.",0.07495046430267394,0.9353800415992737,0.997186541557312,0.15566587448120117,0.8775448799133301,0.5826112627983093,0.4684443175792694,0.916700005531311,0.27228331565856934,0.6519200205802917,0.030539385974407196,0.9625994563102722,0.01671464554965496,0.3825676441192627,0.10936251282691956,0.13208742439746857,0.3028205335140228,0.6922091245651245,0.7506439685821533,0.055424418300390244
"I don't know how many cigarettes I smoke a day anymore. My bathroom is a museum of vanities: I collect beauty products. I have at least six different types of shampoos, or maybe eight. Of conditioner I only use the Khiel's, but I have two different types... And also a cream that you don't have to rinse that costs $30, gel more and less wet effect, and gel more and less fixating. Scented oils for hair, creams for the body, cream legs after-shave, cream for the hands with glycerin, creams for the face, for the night and super moisturizing, powerful eye drops and natural eye drops, almond scrub, bubble bath with goat's milk, masks with chamomile and rosemary, and vitamins, all timerelease naturally, at least five lipsticks tending to the red firefighter, foundation Lobby Brown, foundation Mac, foundation Screen Face, four different types of mascara Maybelline... I am afraid of the bathroom. The mirror. I'm stuck staring at myself, and I can't recognize myself.",0.07495046430267394,0.29939353466033936,0.3218003809452057,0.5424678921699524,0.47227713465690613,0.19466125965118408,0.3250243365764618,0.04125246778130531,0.44995206594467163,0.06541451066732407,0.021744772791862488,0.38319656252861023,0.006669256370514631,0.21348333358764648,0.666516125202179,0.06883730739355087,0.6465221643447876,0.18276022374629974,0.37703385949134827,0.05428510904312134
"My survival became a matter of pride. I swore to myself that I would once again prove to the world what I was made of, what kind of fiber my body and soul formed. I increased my visits with my psychologist who has been following me for 16 years now and to whom I owe so much, among other things also the writing of this book. She convinced me to do it. Thank you Anna Rita",0.07458344823680818,0.9748932123184204,0.6912974119186401,0.9728519320487976,0.986672043800354,0.9973583817481995,0.9579834938049316,0.7637917399406433,0.574181079864502,0.9533530473709106,0.012954936362802982,0.9896131753921509,0.002242169575765729,0.10628543794155121,0.9883739948272705,0.995924711227417,0.9978767037391663,0.9976864457130432,0.3724105656147003,0.0028128132689744234
"I never had the claim to be anyone's paladin, let alone the example, but one thing I feel like telling those who will read this book: being a woman like me has never been comfortable, but it was almost always a choice. I have had few beacons in my life, I have always sailed on sight and it was not always easy to proceed against everything and against everyone. But believe me, every time my total absence of conformism annoyed someone, I knew I was in the right direction.",0.07458344823680818,0.24680379033088684,0.5581632852554321,0.08776846528053284,0.6013925671577454,0.9955864548683167,0.639263927936554,0.2916084825992584,0.26442474126815796,0.42761874198913574,0.1860869824886322,0.7855643630027771,0.11147265881299973,0.009044776670634747,0.31924986839294434,0.7623574733734131,0.9958263635635376,0.8559051752090454,0.10064985603094101,0.13697899878025055
"Unfortunately, when the lights really turned on, mine didn't appear. This is just one of a long series of missed promises. At the award ceremony of the Golden Globe, I was ill. Best actress for the film Zoo, written and directed by Cristina Comencini. I was 12 years old and had just won the Golden Globe as best actress and my parents hadn't shown up for the award.",0.07458344823680818,0.03212340921163559,0.30296650528907776,0.09612062573432922,0.03793523460626602,0.29186761379241943,0.9316500425338745,0.9968366026878357,0.8838436007499695,0.9777001142501831,0.10674384981393814,0.4720093905925751,0.03305850178003311,0.38732078671455383,0.9936760663986206,0.3834161162376404,0.9960951805114746,0.9496190547943115,0.20985352993011475,0.9939935803413391
