text,time,self-determination,home,body,spiritual dimension,life events,historical events,family,childhood and adolescence,aging,meloncholy,self-performance,politics,relation with men,relation with the natural world,relation with reality,relation with women,writing,feelings and moods,profession of the actress
"[In Paris] The tests [of Pirandellian, man, beast and virtue] had to start after a few days, only comforted me the fact that they would last at least a month. But I did not have to forget that the character was all to be recreated in another language and with other accents and other ways. I put, suffering, and with long stops in bed, at the study of the part. I tried the effects, which I gradually obtained, on my only spectator, who was a French company young lady; But the theater tests had to be faced. The outcome was superior to all my expectations.",0.04974442510865629,0.42445340752601624,0.3731224238872528,0.3616468608379364,0.29430824518203735,0.2895820736885071,0.38865789771080017,0.24204762279987335,0.2588476240634918,0.48711851239204407,0.46906358003616333,0.3801242709159851,0.0785381942987442,0.5862331986427307,0.2548765540122986,0.49921783804893494,0.19478607177734375,0.28935062885284424,0.3173657953739166,0.24194662272930145
"While I was waiting for the tests, it was also necessary to think about dressing this character. [...] I had neither time nor a way of turning from Paris to Italian tailors. [...] And here [Mi] with my good script in his hand from a Parisian tailor. When this read the work I saw it to me before the mortified and disheartened. What figure could he make us to dress a character that the author himself described as awkwardly masked of virtue? He did not see how his work could be necessary. I explained to him that it was very necessary. All the more difficult perhaps, at least it was a question of embarking one of the usual elegant living room clothes. New forms had to be created with a new appropriate style. [...] And so it happened. The representation also the clothes as a full part of the creation of the character obtained the most lively success, so much so that the newspaper ""Excelsior"" dedicated a whole page to comment on this new interpretative complement. The shape of my flat tense hat with a rigid modesty on the eyes, the sinuous tail of the armed black dress of the second act and many other founds had obtained the approval of all the criticism and the flower of the public with the test coming general.",0.04974442510865629,0.5798977017402649,0.4888208210468292,0.46607133746147156,0.46905285120010376,0.5029929876327515,0.5193618535995483,0.3224470019340515,0.35082146525382996,0.5439397096633911,0.511924684047699,0.5893805027008057,0.23948512971401215,0.4978373646736145,0.45616981387138367,0.565109133720398,0.3995351195335388,0.5923012495040894,0.6408389806747437,0.5509151220321655
"The performances followed each other for three months, and the most refined show for taste and quality was undoubtedly ours, the Italian one, in that period of the best Parisian theatrical season. I could easily take advantage of this Parisian success [...], but I made my trunks quickly and fury. It was an almost physical need to return to Italy. After this really difficult victory obtained abroad, I did not ask anyone for the recognition of it, only they wanted to have a remuneration asking to be received by our Duce. [...] I would have told him that, since I was a child, I had formed me to that school of courage and daring and faith, of which Benito Mussolini gave an example in our streets and in our squares in Milan [...] I was received in That solemn living room in Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me with small things, as of the pay I perceived in Paris, and wanted to know when I would resume acting in Italy. [...] I preferred to turn all my attention and my care to the formation of a beautiful company for the imminent comic year. And taken from Naples [...] I then left for Palermo [...] [E] for some extraordinary performances in Sardinia. [...] But I drew in Rome and once again I was rejected by that same people always adverse to me. [...] But all these oppositions I wanted to win them, also for the desire that animated me to approach me more and more warm breath of the masses. I was rewarded.",0.04974442510865629,0.13779789209365845,0.13625359535217285,0.1361280083656311,0.14140793681144714,0.13410452008247375,0.13598227500915527,0.13278771936893463,0.13244850933551788,0.13854236900806427,0.13849066197872162,0.13395309448242188,0.12912581861019135,0.13762763142585754,0.13466189801692963,0.14247512817382812,0.12823285162448883,0.13557864725589752,0.13704273104667664,0.1309289038181305
"How much best party could have been drawn from me, from my art, from my figure, from my voice, from all my scenic game, was seen in my second film, Teresa Confalonieri, who had a sensational success throughout Italy and which was consecrated by the first prize in the Venice International Film Festival. […] The miracle took place on an evening of magnificent full moon, after a week of thunderous rains; And it was for me as a dream, because the successful successful success could not be bigger and more beautiful.",0.04974442510865629,0.2508701980113983,0.37036189436912537,0.2238200157880783,0.216409370303154,0.2386455237865448,0.40494897961616516,0.10639472305774689,0.12408290058374405,0.28705477714538574,0.48241883516311646,0.23431050777435303,0.038460101932287216,0.31222227215766907,0.13250227272510529,0.3493529260158539,0.16947932541370392,0.3210310637950897,0.3429827094078064,0.47502145171165466
"What I have said so far for the theater I could start saying it also for cinematography. Until a certain point, seeing me constantly kept out of any attempt to experiment with my figure on the screen, I myself asked myself: «But maybe in the film I will not come well? ». I knew that in all other countries after the advent of the spoken film, most of the actresses and actors of the prose theater had been called to play the new subjects. [...] The doubt about my cinematographic possibilities, gradually began to take root in me so much that only by way of essay or test to myself, allowing to accept a part side by side in a film of German origin of which He wanted to make Italian reproduction. To so much he had reduced me to the distrust of others.",0.04974442510865629,0.46421992778778076,0.3787015676498413,0.31191664934158325,0.21122588217258453,0.2560437023639679,0.42711174488067627,0.1801520138978958,0.1270395964384079,0.41496986150741577,0.534141480922699,0.4529117941856384,0.0753532126545906,0.29696357250213623,0.25209954380989075,0.44238749146461487,0.13110096752643585,0.34976842999458313,0.3306630849838257,0.46054360270500183
"The most authoritative critics noticed which purchase made Italian cinema with me, that is, with an artist who did not want in anything and at all to resemble the heroines of the films of across Ocean, with gestures, ways, and bearing and his own personal characters; such as to give a typical imprint to Italian production. Who did Italian criticism said to these things? Who listened to them? [...] Marta Abba after that success and after the consecration of criticism it was never called by anyone.",0.04974442510865629,0.10843472182750702,0.08492259681224823,0.06409287452697754,0.05170224979519844,0.0641324520111084,0.12493418902158737,0.03434855118393898,0.020504262298345566,0.1234317198395729,0.18216849863529205,0.15448643267154694,0.022008612751960754,0.07105422019958496,0.05658508092164993,0.16539843380451202,0.045015983283519745,0.13320577144622803,0.11888673901557922,0.20093673467636108
"This, in summary and summary the history of my artistic career so far. The conclusion that logically and on the basis of the facts must be drawn, unfortunately it is not happy. Not so much for me that [...] I always managed to impose myself [...] as for the conditions of dramatic art in Italy.",0.046578532783314586,0.1480444371700287,0.06929925829172134,0.06888289004564285,0.06623748689889908,0.11388014256954193,0.6107059121131897,0.02080487087368965,0.024632958695292473,0.13540227711200714,0.18417593836784363,0.24387739598751068,0.01437903568148613,0.048626042902469635,0.03090478852391243,0.16847054660320282,0.015851283445954323,0.08743476867675781,0.08589377254247665,0.06220974028110504
"I have lived with my secret for about ten years, and I believe that if I had given all the food I chewed and then vomited I could have saved at least a colony of malnourished children. […] Not I say? I think I saved them the malnourished children, from this drug that cares by smiling, who pretends not to be the same as the others.",0.046578532783314586,0.13129451870918274,0.1706235706806183,0.08217474073171616,0.12184856086969376,0.3739571273326874,0.4385446608066559,0.09611105173826218,0.28285402059555054,0.28155380487442017,0.20757195353507996,0.21950091421604156,0.04369021952152252,0.1920415312051773,0.17898644506931305,0.24673427641391754,0.1452542543411255,0.09738010913133621,0.10381989926099777,0.06757581979036331
"I didn't drink enough and I devoured solid foods so how I could think of being able to put back, they are physical laws! [...] Any bulimic in the world must know the right dose of liquids based on what he chooses to swallow and for the most refined even what to drink ... sometimes the water is not enough, better the milk.",0.046578532783314586,0.20638497173786163,0.28130054473876953,0.20177598297595978,0.30562910437583923,0.24607720971107483,0.27874842286109924,0.15871015191078186,0.09894207119941711,0.3590390384197235,0.2884117066860199,0.28020989894866943,0.0828808918595314,0.28044137358665466,0.30174729228019714,0.29958653450012207,0.27353718876838684,0.25261619687080383,0.18354709446430206,0.1102682501077652
"I am swollen, the skin pulls, the face is deformed. [...] I have a body that varies in weight day after day, excess liquids shake the already existing water in the thighs above all, it is there that you see more. They are all face and thighs. The face of those like me recognizes from the traits. The part of the jaw widens, the precaution becomes as high as the cheekbones, a sign that the liver is swearing in order to make me stop. I have the glands under the enormous neck, they deface the profile making it lose freshness, I am already old. The thighs, on the other hand, take on a colorful post -exposure to the sun of 14 without protection, tingling and moved reluctantly from the ground. I speak to us, I try to motivate them [...] but they don't answer. They have niagara waterfalls undergo my thighs, and moreover they are also deaf. ""I get shit!"" There are no symptoms for certain visions.",0.046578532783314586,0.14960557222366333,0.13014060258865356,0.25868093967437744,0.1784791797399521,0.17503544688224792,0.17658182978630066,0.131400004029274,0.12372536957263947,0.25484806299209595,0.25070324540138245,0.2609446048736572,0.07770311087369919,0.1777057647705078,0.13027092814445496,0.1865198165178299,0.17860916256904602,0.15055687725543976,0.2500348389148712,0.09275802969932556
"[The daughter] works on the interiors, I just trust. [...] System things, took space, illuminated the darkness, heated the area that now spits out only what should not remain inside. [...] Slowly, very flat, remodel the strokes, with the feet stops the black holes and do not give up the grip. It is so strong. For nine months it does not stop a second to build me. [...] He works on the destroyed soul, renovates the foundations and what I ask I do, because the right materials are needed this time. What I eat remains there and turns into healthy pieces of me.",0.046578532783314586,0.28799065947532654,0.22949236631393433,0.23660559952259064,0.30682045221328735,0.2432597577571869,0.3495221734046936,0.14857567846775055,0.2874838411808014,0.29979532957077026,0.33150291442871094,0.2616004943847656,0.07744259387254715,0.17203675210475922,0.2672201097011566,0.4073938727378845,0.12977255880832672,0.2622716724872589,0.3873398005962372,0.15270553529262543
"Sembro incinta al settimo mese e la cosa non mi dispiace affatto, mi porta in uno stato catartico che mi impone di continuare a recitare la parte della gravida felice. Mi purifico dalla colpa e sogno che tutto quel cibo pari a uno scaffale intero di un vecchio alimentari sia il mio primo figlio e che ad aspettarmi fuori dalla porta ci sia tutto l’amore del mondo. Mi siedo e mi rialzo sentendo la pressione della pancia, fingo di percepire qualcuno dentro e per un attimo mi dona quella pienezza che da sola proprio non riesco a sentire.",0.046578532783314586,0.7580954432487488,0.6116138100624084,0.8042162656784058,0.48332929611206055,0.8975365161895752,0.9392667412757874,0.7542381286621094,0.9162683486938477,0.9395534992218018,0.8122279047966003,0.7626783847808838,0.2135596126317978,0.8344488739967346,0.7818499207496643,0.7699629664421082,0.7598426938056946,0.8671413064002991,0.9481706619262695,0.7875629663467407
"I go back to the house and cry. Yes, this time I feel really lost. I didn't want it, it happened that I didn't even notice it and I don't think this is a good sign. I open the water in the bathroom and vomit crying. The acre liquid that comes out of my stomach mixes with the sea with the eyes and just like him is infinite. Everything flows. The water of the earth, the water of the stomach, the water from mine, eyes ... the water from my wounds now without blood. Liquids to lose, unfortunately. I always empty but I never fill; Yet it seems to me to lose love even from the eyes. I think I will remain alone, forever. Me and her.",0.046578532783314586,0.15745681524276733,0.4725134074687958,0.14320144057273865,0.14812110364437103,0.15135632455348969,0.17475640773773193,0.11517612636089325,0.09411638975143433,0.21469756960868835,0.17081309854984283,0.1925569623708725,0.0778089314699173,0.14050401747226715,0.14288584887981415,0.2093084305524826,0.08304794132709503,0.14868171513080597,0.3730659782886505,0.05935552716255188
"I have everything I need in the car to feel loved and, even if it will last only a few hours, when I try all this adrenaline I feel that I will have a great day. [...] Nothing went wrong, even this time the cashier did not notice or if he did it who cares, I can change so much again and again. I am free to turn all the supermarkets in the area, I already have a seedling of those to be jumping for this month and where to review next month. [...] Everything I bought the drain on the bed, go to the kitchen and put the water to boil for safety, I open a box of tuna while I start biting the biscuit ice cream that I ate as a child.",0.046578532783314586,0.04219822213053703,0.022541502490639687,0.019792912527918816,0.04648102447390556,0.02832805924117565,0.028525354340672493,0.014269375242292881,0.0468270443379879,0.053236331790685654,0.03542366623878479,0.0482514463365078,0.009348245337605476,0.040628768503665924,0.03366877883672714,0.05922762304544449,0.03166700899600983,0.03202508017420769,0.25001585483551025,0.02284969948232174
"Continue to call me a guy, he has fixed himself and decided to bear everything that my malfacing combines [...]. I am unfriendly, the thought of having it is enough for me and I absolutely don't want to own it. I don't want this you think, I don't want you to try what she says she tries, instead she insists on wanting me to love without understanding that I will always choose two fingers in my throat at being with anyone.",0.046135602751746774,0.33363449573516846,0.31809383630752563,0.20005860924720764,0.24599118530750275,0.21787413954734802,0.2732643187046051,0.17328880727291107,0.23076485097408295,0.4267697334289551,0.45221245288848877,0.4821762144565582,0.09213139116764069,0.259219765663147,0.22455675899982452,0.4019916355609894,0.27851563692092896,0.30469247698783875,0.4036836624145508,0.35266029834747314
"I have a nice smile lately, it does not have an acidic taste and does not create bitter taste in the mouth and elsewhere. I'm going to work on the radio. Since I am here I feel more solid, the vehicle manages to hide and I don't force myself to what it makes me uncomfortable. To be more precise ""the package"".",0.046135602751746774,0.24566079676151276,0.2916226387023926,0.20880132913589478,0.2827930152416229,0.27076661586761475,0.3113936483860016,0.10307646542787552,0.11109454929828644,0.3570847809314728,0.23734471201896667,0.41441845893859863,0.08238828182220459,0.15239951014518738,0.11953593045473099,0.26859956979751587,0.1303061544895172,0.3018966317176819,0.6709202527999878,0.1439184993505478
"At eleven in the morning, sitting on the Latvian of my parents on the dad side, while I wandered through the channels of the largest television in the whole house, she arrived. I could not believe that something like that could attract so much the attention of everything I had Inside, after all it was only the scene of a film that despite having suggested to me who I really was, I never discovered the title and never searched.",0.046135602751746774,0.21459735929965973,0.3214564919471741,0.1232711598277092,0.1481192708015442,0.18279169499874115,0.28362950682640076,0.24011176824569702,0.04882727563381195,0.2360542267560959,0.28332582116127014,0.2284526228904724,0.03593570739030838,0.21865902841091156,0.1236785352230072,0.29239630699157715,0.11280158907175064,0.18002328276634216,0.21039257943630219,0.13599427044391632
"In secret, the belly grumbles still but the music of us kickboxing athletes dominates it. The day of the examination of the yellow belt also arrives, the first to be precise, I am proud to have reached this goal. I enter the locker room, I look for a piece of floor where to put my things and prepare myself together with all the other athletes. Exciting atmosphere.",0.046135602751746774,0.19713489711284637,0.5062785744667053,0.3096860349178314,0.38682228326797485,0.3726077079772949,0.4657348692417145,0.13978111743927002,0.1406077742576599,0.40233558416366577,0.2564584016799927,0.2631518542766571,0.06809301674365997,0.2616746723651886,0.28352805972099304,0.42506173253059387,0.16210421919822693,0.3921545743942261,0.6280142664909363,0.19816969335079193
"Today I have to have a face, the work foresees it. In these cases I imagine I am Meryl Streep, like her I will try to look languid, kind, deep, confused but resolved. [...] Arrival at smiling and relaxed work, I become red if someone makes me a compliment; I speak with a thread of voice as in those author's films where the best to say the jokes is the one who less makes it clear what he is saying. I am sitting in my dressing room and I wait.",0.046135602751746774,0.2734358012676239,0.3126237392425537,0.23367318511009216,0.1806192249059677,0.2606950104236603,0.2592262625694275,0.1279430389404297,0.14167438447475433,0.39006364345550537,0.39890623092651367,0.3334748148918152,0.04749862849712372,0.1913306713104248,0.11959179490804672,0.2452613115310669,0.2160159945487976,0.3869079649448395,0.4116627871990204,0.39671075344085693
"Today I start fasting so I will be able to resume going out, see my friends and dress with other pants from those I wear. Having a wardrobe over the years has been quite complex, I was unable to find a comfortable dress that covered this enormous discomfort that I have towards being in the world. I have been going around with these low -waisted trousers for at least five years, a little paw that make me feel ""normal"" because in the end this is what I want. In order not to lose this feeling I wash them in the evening and wait for them to be at least humid in the morning to wear them again. I am also bulimic towards my pants.",0.046135602751746774,0.32580044865608215,0.4117738604545593,0.34211912751197815,0.31412580609321594,0.3874095678329468,0.4549820125102997,0.282873272895813,0.3414795398712158,0.3591262400150299,0.44283944368362427,0.3051808774471283,0.16228151321411133,0.3748146891593933,0.35091444849967957,0.44540318846702576,0.29919227957725525,0.3936472237110138,0.6835798621177673,0.3683535158634186
"I am very depressed, my house is that of two now ago, the test of the cook smiles food and happiness but I don't like anything anymore. It's all so squalid and gray when love ends. This, love. ""You have to accept it, it's like that, you can't change it!"" I said this phrase a thousand times aimed at anyone, even food, or rather vomiting, or better still in my practice. I only never repeated to myself.",0.046135602751746774,0.23022052645683289,0.43676236271858215,0.16521766781806946,0.22078123688697815,0.25069546699523926,0.3144863545894623,0.15820884704589844,0.14495357871055603,0.4172382354736328,0.3721664547920227,0.29396650195121765,0.09856399148702621,0.1279422491788864,0.12799721956253052,0.2626901865005493,0.13717380166053772,0.20534966886043549,0.30923861265182495,0.12811219692230225
"By now I don't realize how much smoke a day. My bathroom is a vanity museum: they collect beauty products. I have at least six different types of shampoo, or maybe eight. Of balsam I only use the Khiel's, but I have two different types ... and also a cream that you don't have to rinse that costs $ 30, more and less wet effect gel, and more and less fixing gel. Perfumed oils for the hair, body creams, GambaPorasoio cream cream, hands cream with glycerin, face creams, night day and super moisturizing, powerful eye drops and natural eye drops, almond scrub, goat's milk shower gel, Chamomile and rosemary masks, and then vitamins, all timerelease naturally, at least five lipsticks tending to red Firefighter, Lobby Brown foundation, Mac foundation, Screen Face Fund, four different types of Maybelline mascara ... I scary the bathroom. The mirror. I remain the hours to fix myself, without being able to recognize me.",0.046135602751746774,0.11123868823051453,0.16885347664356232,0.18469582498073578,0.13853944838047028,0.15226437151432037,0.20263569056987762,0.09371977299451828,0.06847462803125381,0.2747020721435547,0.2782557010650635,0.1733415275812149,0.08149048686027527,0.17784157395362854,0.22266626358032227,0.21243704855442047,0.12828725576400757,0.14220480620861053,0.1378375142812729,0.10255997627973557
"My survival became a question of pride. I went to myself that I would have shown once again to the world of what pasta I was done, what a race of fiber formed my body and my soul. I increased visits with my psychologist who has been following me for sixteen years now and to which I owe a lot, among other things also the writing of this book. It was she who convinced me to do it. Thanks Anna Rita",0.04595945728942752,0.26425567269325256,0.3397618532180786,0.6339903473854065,0.5639002919197083,0.5005081295967102,0.5415066480636597,0.11563187837600708,0.19733351469039917,0.29607516527175903,0.2344159334897995,0.30249547958374023,0.08009836077690125,0.17405112087726593,0.3413110673427582,0.4535871744155884,0.08273666352033615,0.7010459899902344,0.27447059750556946,0.12184161692857742
"I never claimed to be anyone's paladin, let alone the example, but I feel like saying that he will read this book: being a woman like me has never been comfortable, but it was almost always a choice . I have had few headlights in life, I have always sailed on sight and it has not always been easy to proceed against everything and against everyone. But, believe me, every time my total absence of conformism has annoyed someone, I knew I was in the right direction.",0.04595945728942752,0.40903595089912415,0.3150154650211334,0.2782630920410156,0.26241379976272583,0.5734555721282959,0.3668569028377533,0.20447970926761627,0.21359547972679138,0.4222222864627838,0.5081587433815002,0.4001412093639374,0.09600437432527542,0.2504984140396118,0.21473412215709686,0.41480180621147156,0.7968067526817322,0.38262778520584106,0.4784499406814575,0.449970543384552
"Unfortunately, when the lights really turned on, mine did not appear. This is just one of a long series of missed promises. At the award ceremony of the Golden Globe I was sick. Best leading actress for the Zoo film, written and directed by Cristina Comencini. I was twelve and had just won the Golden Globe for Best Actress and my parents had not presented themselves to the award ceremony.",0.04595945728942752,0.34939679503440857,0.37639477849006653,0.3193550109863281,0.2560156285762787,0.29720932245254517,0.506362795829773,0.20029163360595703,0.08757495135068893,0.7638025283813477,0.7844564318656921,0.4162680208683014,0.049060169607400894,0.36200904846191406,0.16471441090106964,0.4538117051124573,0.24470487236976624,0.6941988468170166,0.2714160978794098,0.5362456440925598
