language,row_id,text,gt_num_entailed,languages_present,models_present,templates_present,num_keywords_total,num_predictions_total,mean_error_all,median_error_all,worst_error_all,accuracy_all,mean_time_all,worst_accuracy_by_model,best_accuracy_by_model,std_accuracy_across_models,mean_accuracy_across_models,best_score,worst_score
it,34,"Purtroppo, quando le luci si accesero per davvero, i miei non apparirono. Questo è solo uno di una lunga serie di mancate promesse. Alla premiazione del Globo d’oro ci rimasi male. Miglior attrice protagonista per il film Zoo, scritto e diretto da Cristina Comencini. Avevo dodici anni e avevo appena vinto il Globo d’oro come miglior attrice e i miei genitori non si erano presentati alla premiazione.",12,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.45877347816297265,0.4011276662349701,0.99968159198761,0.5477272727272727,2.3270271635193125,0.20727272727272728,0.8145454545454546,0.2248268387849114,0.5477272727272727,0.32290043394236134,1.683281908935494
en_nmt,261,"At a dance at the Hotel Quirinale, in the middle of summer, I introduced myself with two large circles to the ears, the hair pulled and stopped with two golden combs, the skin tanned. When I danced, I twirled around in a light flower dress until I touched a table with the edge of lace and I realized that two gentlemen were staring at me. [...] ""Now Marrabo is becoming a movie"" she said to me, ""and the protagonist of the book has a face identical to hers. ""Was she also an Egyptian queen? ""No, she's just a nigger, but she'll become famous. Do you agree to audition tomorrow itself? [...] It was again Santoli, the makeup artist of Cines, who took care of my appearance; but this time it wasn't a game [...] I had to become black and spread on my face a chocolate-colored wax, put a tight suit on me and put on my head a wig of very black spicy hair. In front of the mirror of makeup I saw Doris Duranti turning into a beautiful girl of another race; but inside me the aspiring actress Doris Duranti, who reached the threshold of the most difficult examination of her life, was shocked by anxieties and feelings much stronger than the hope of success. [...] Luckily the audition contemplated a part that corresponded exactly to what I could really do better at that time. Against a backdrop there was a palm of cloth: I had to reach it, sit under it exhausted, take my face in my hands and weep for a long time. I did it so well that in the end the chocolate makeup was soaked in some kind of jam.",5,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4479624772549133,0.3506836295127868,0.9998431205749512,0.5902272727272727,4.534800020013936,0.2927272727272727,0.9818181818181818,0.23529014468136877,0.5902272727272727,0.35493712804590394,1.6830957425112332
it,116,"Il ministero della Cultura tunisino patrocinava film e documentari. E, in quell’ambito, io fui scelta da un documentarista francese di grande fama, René Vautier, per un film da girare a Monastir: c'eravamo tutte, in quel film, mia sorella, io, molte nostre amiche e compagne di scuola. Tutte velate: dovevamo interpretare un gruppo di donne arabe. [...] Nella scena finale, eravamo in cima a una roccia, a salutare gli uomini che partivano: il regista volle che solo a me, in quell’ultima inquadratura, si sollevasse il velo dal viso, con un colpo di vento. E mi conquistai così l’unico primo piano di quel film: la mia «prima volta»... E fu una prima volta comunque fortunata: perché il film fu richiesto a Berlino, dove vinse il primo premio nella sezione documentaristica. Qualcuno mi notò. E cominciarono le offerte, le richieste.",5,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.480082618565633,0.4757789075374603,0.9997894763946532,0.5152272727272728,2.682011310457072,0.23636363636363636,0.7818181818181819,0.20279962019297085,0.5152272727272728,0.31242765253430194,1.682671715153257
it,300,"[Su Stelvio Cipriani] Il nostro feeling dipese da me e dal mio bisogno di libertà. Stelvio fu bravo a capire quali fossero le mie esigenze in quel preciso momento, e così si comportò sempre come io da tempo avrei desiderato da un uomo, permettendomi di fare tutto ciò che mi sembrasse giusto per me. A dire il vero, non che facessi granché. Però mi bastava l'idea di poter essere autonoma, di avere la possibilità di gestire il mio tempo e di non sentirmi più soffocare.",7,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.457095287561624,0.4403309822082519,0.9999560653777735,0.5327272727272727,2.6427934029968245,0.30727272727272725,0.86,0.22548596345814298,0.5327272727272727,0.30724130926912974,1.6825373163975406
it,156,"Tornai a Hollywood, e andai ad abitare con Dick [Richard Basehart] in una bellissima casa al numero 8 di North Palm Drive dove trascorsi alcuni dei momenti più belli della mia vita. Jackie nacque e quando lo portai a casa, in pieno ottobre, le rose lungo il vialetto all'ingresso erano sbocciate con mille fiori bianchi. Amavo cantargli le ninne nanne, tenerlo in braccio. Volevo essere la mamma più dolce del mondo. Avevamo molti amici, uno di questi era nientemeno che Charlie Chaplin. Lui e Dick si vedevano quasi ogni giorno anche solo per fare una partita a tennis; spesso veniva da noi a colazione con sua moglie Oona O'Neill, la figlia del grande drammaturgo. Un giorno Chaplin mi aveva detto: ""Valentina, sarai la protagonista del mio prossimo film"". Era Luci della ribalta (Limelight) ma fui costretta a dirgli di no perché avrei partorito dopo pochi mesi. Spesso andavamo da Cary Grant; ci invitava nel pomeriggio a prendere un tè oppure veniva a pranzo da noi con William Wyler, il regista di Vacanze romane, e Gregory Peck.",11,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.47365780176067596,0.43582931160926813,0.9999221359103103,0.5363636363636364,2.663227853153737,0.2018181818181818,0.8363636363636363,0.20893613695824997,0.5363636363636364,0.3274274994053864,1.6825160746292362
en_nmt,297,"Even man, today, can establish a new lovable relationship, solve a misunderstanding, a conjugal rust, taking his wife by the throat.............................................................................................................................................................................................................................................................................................................................................................................................................................................................................................. May the man occasionally put himself at the stove, and enjoy cooking, and may boast of a successful dish: here is a beautiful picture of carefreeness and family serenity. [...] The men who say they are ""all"" ancient, but who in the past have learned nothing and for the present are limited to ignoring that the woman now works and is present in every field of social activity those men will be struck, if not scandalized, by these my reflections. ""How"" they will say ""a man in apron, and between the stove, just like a little woman in the house!"" Well, yes. In fact, they are the ones, with their ideas inadequate to the evolution of society, who would need this, let's say, culinary therapeutic. With their ideas, in fact, their family menages must be teeming with problems, and how! Precisely to them, that is to say to these husbands who are still recanted to the image of the modern woman, I address my invitation to search and try among my recipes. They'll be grateful. I'll bet you anything.",9,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4227499441699051,0.3819589465856552,0.9995439648628236,0.5468181818181819,4.497601023836548,0.04727272727272727,0.8836363636363637,0.2601874721449075,0.5468181818181819,0.28663070967327436,1.6824813811776362
it,401,"E poi non è che negli altri ambienti la mentalità fosse diversa, figuriamoci nel cinema romano, dove se non eri la moglie del produttore importante, LorenPonti, CardinaleCristaldi, o del regista, VittiAntonioni, lottavi per le briciole, nella migliore delle ipotesi. Certe frasi da caserma riferite a una ragazza, come «Basta che respiri», le sentivo anche sulla bocca di Renato [Mambor ndr.], quando c’erano gli amici. Non mi piaceva per niente, ma era un male sotterraneo: ora mi rendo conto di cosa è stata l’esplosione femminista degli anni Settanta per la mia generazione, un accorgersi. E questo, è transitato attraverso il linguaggio, poi divenuto stereotipo, ma all’inizio è stata una bellissima frustata.",9,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5004056546794312,0.5321214497089386,0.9997702846885659,0.48,2.7717709039627385,0.2309090909090909,0.76,0.18214516052899188,0.48,0.2978548394710081,1.682321099896989
it,449,"Mia figlia ha nei miei riguardi gii stessi problemi che io ho con i miei genitori. Le mie foto sono apparse nella massiccia campagna pubblicitaria della Lacôme in tutto il mondo per quattordici anni di seguito. Quando Elettra è nata, la mia immagine era già su riviste, TV, manifesti e cartelloni. Un giorno, all’asilo, la maestra insegnava ai bambini cosa fare in caso si perdessero: cercare un poliziotto, imparare a memoria il proprio indirizzo e numero di telefono, e altre soluzioni del genere. Poi incominciò a interrogare i bambini. A mia figlia chiese: «Cosa faresti se ti perdessi in un aeroporto?» e lei: «Cercherei il cartellone pubblicitario con mia mamma e aspetterei aiuto lì sotto». Infatti Elettra pensava che tutte le persone nelle pubblicità fossero madri e padri che venivano esposti ovunque, in aeroporti, strade e autostrade, nell'eventualità che i figli si perdessero e avessero bisogno di aiuto.",8,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5251832412935784,0.5552789270877838,0.9998114705085754,0.4640909090909091,2.9829666421472476,0.21818181818181817,0.68,0.15726634624094374,0.4640909090909091,0.3068245628499654,1.6822610580430977
it,329,"Lo scapolo con Alberto Sordi, diretto e scritto da Antonio Pietrangeli, […] cominciò. Pietrangeli […] mi detestava e non capivo perché […] e mi umiliava come poteva. […] L’aiuto regista […] Franco Zeffirelli […] mi dava dei suggerimenti su come recitare le battute e mi incoraggiava dicendomi di pensare solo al mio obiettivo: […] a diventare una diva, senza curarmi di chi mi disprezzava. Così feci, non mi curai più di salvare la mia dignità dallo scherno di coloro che dentro di me ormai consideravo dei volgari poveracci. Il film finì e fu un grande successo.",6,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.504871924658374,0.5099881589412689,0.9998255372047424,0.4904545454545455,2.5903441340859916,0.2018181818181818,0.7436363636363637,0.1775412551620993,0.4904545454545455,0.3129132902924462,1.6822387170252155
it,253,"Non sono più ricca. Per niente: quindi non sono felice. Ma serena sì. Il lusso serve da giovani. Che uso potrei fare a Santo Domingo della pelliccia d’ermellino o di quella di scimmia blu? Quand’ero splendida, i gioielli mi facevano da cornice. Adesso, se ne avessi ancora, si noterebbero più della mia persona. Il che non solo è contrario ai miei principi ma annullerebbe gli sforzi che ho fatto per collocare Doris Duranti al centro dell’universo che mi circonda. Alla mia età, lungi da me i fremiti erotici. Non perché il sangue mi si sia raggelato, ma perché a letto ho fatto di tutto, dagli uomini ho avuto tutto, e qualsiasi ulteriore avventura sarebbe una ripetizione noiosa e malinconica. Ho il senso della misura e del tempo. Se a trent’anni avessi dovuto condurre l’esistenza di adesso avrei preso il cianuro. A settanta va bene così.",7,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5180458157203148,0.5398557484149933,0.9996591210365297,0.4731818181818182,2.602204326815448,0.3109090909090909,0.7109090909090909,0.16452500411052384,0.4731818181818182,0.30865681407129436,1.6822299408673684
it,110,"Oggi, voglio finalmente vivere come mi pare: essere e sentirmi libera. E quando dico «libera», non penso a eventuali e banalissime libertà sul piano sentimentale: al contrario, io credo nella fedeltà, non ho mai amato i tradimenti facili o le avventure tanto per fare. Da vent’anni, senza pentimenti e ripensamenti, sono la compagna di Pasquale Squitieri: con lui e da lui ho imparato a essere una persona nuova, più capace di quanto non sia mai stata prima, di vivere il mio tempo, più consapevole della realtà, della cultura e della politica. Odiando il divismo, lui mi ha teso una mano per scendere dal mio piedestallo: da diva, mi sono scoperta donna e ho incominciato a riflettere sulla mia identità e sulla condizione femminile in generale. Ho imparato ad accettare le critiche. Ma ho imparato anche a farle, le critiche: non lascio passare sotto silenzio certi suoi eccessi. Anche se sono perfettamente consapevole di come questo sia impossibile: per lui, la sua irruenza, il suo vizio e il suo piacere della provocazione, sono la vita stessa. E non gli si può impedire di vivere.",9,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.49288678904747196,0.5161665976047516,0.9997005590994377,0.4875,2.5252588248997925,0.26545454545454544,0.8054545454545454,0.18932662007043893,0.4875,0.29817337992956106,1.6819139682173485
it,310,"Anni ’60 e allora la tv era la parente povera del cinema. Io fui la prima, fra le star del cinema, a capirne l’importanza. Una sera, in diretta tv scesi dal soffitto del teatro, in piedi su una pedana, fasciata di un vestito bianco e cantavo la canzone di Lina Wertmuller che faceva: «Troppo bionda per qualcuno, sono troppo bionda per stare quassù, troppo tonda per qualcuno, sono troppo tonda per la tivù».",5,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4676567952082984,0.4345054030418396,0.9997905492782592,0.5325,2.595839501216013,0.24727272727272728,0.8254545454545454,0.21446275645880866,0.5325,0.31803724354119134,1.681910100945366
it,57,"Non so come mai ho incominciato a chiedere a molti scrittori che non avevano mai scritto per il teatro di scrivere qualcosa per me. Conoscevo poeti e letterati ed era a loro che preferivo sentirmi vicina, mi piaceva parlare con loro, ascoltarli. [...] Così ho chiesto a Elsa e a Natalia Ginzburg: — Perché non scrivete per il teatro? Alberto Moravia ha scritto la sua brutta commedia su Beatrice Cenci, vi ci potete mettere anche voi! La sola ad ascoltarmi è stata Natalia. Volevo una sua pièce, non importava quale. Ma lei diceva di essere incapace a scrivere battute diverse da «Piero, dov'è il mio cappello?». Io le ho detto di continuare, perchè quella era perfetta come prima battuta. Lei ha continuato. Ma mi faceva morire alla fine del primo atto e ho protestato perché dovevo pur sempre essere il personaggio principale. Natalia ha scritto cosi la sua prima opera teatrale. Elsa ci derideva, trovava quella commedia ignobile. Ci disprezzava. Odiava il teatro convenzionale, anche se non era il caso di quello di Natalia che era molto lontano dagli schemi consueti.",7,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.49187100602537115,0.5287096202373505,0.9997704029083252,0.47795454545454547,2.3986107408467534,0.23272727272727273,0.8181818181818182,0.1901380533687115,0.47795454545454547,0.28781649208583393,1.6817794623024078
it,521,"E poi c’era il cinema. I «grandi» ti invitavano alla proiezione privata. Alla proiezione di Umberto D. alla fine eravamo tutti in lacrime, e De Sica ci guardava col sorriso di chi ha raggiunto uno scopo. Al cinema mi ero avvicinata con sospetto. La sua generosità nel volermi includere poi mi ha convinto. Quando c’erano le trattative con la produzione il mio avvocato, che era anche un grande amico, discuteva di soldi, del nome nella pubblicità, mentre io mi preoccupavo soltanto che non interferisse con il mio teatro. Lo facevo arrabbiare come una mosca che gli fosse ronzata in faccia.",6,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5126287724648873,0.544502466917038,0.9995436668395996,0.4734090909090909,2.74221361479087,0.2381818181818182,0.7327272727272728,0.16952726130583237,0.4734090909090909,0.3038818296032585,1.6816997006103191
it,318,"Giunta in cima al minuscolo pianerottolo, mi trovai davanti una piccola porta verde e oro. Bettino la aprì e mi apparve davanti una cameretta da fanciulla dell’Ottocento. […] «Cos’è, si gioca alle bambole?», domandai con un sorriso. Bettino tacque senza sorridere mi ritrovai rapidamente stesa sul letto, con la gonna sollevata, e mi sentii frugare a lungo dalle sue mani e poi battere dalla sua lingua, e ancora le sue mani, e la bocca sulla bocca e tante parole che non capivo. Infine mi fu sopra e arrivò la quiete.",4,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5106462530250618,0.5358974039554596,0.9996810555458068,0.4743181818181818,2.6559083457347747,0.17636363636363636,0.6363636363636364,0.170962792060686,0.4743181818181818,0.3033553897574958,1.6812901006315546
en,138,"My father had two passions: the watches, who dismantled and reassembled with meticulousness, and the violin, who played to make us fall asleep. I grew up in a family of musicians: my sister practiced with the plan and in singing, Adrien with the guitar. The great exit of the family was for the concert. But no cinema! Of American films, I knew the posters well: how can we not notice the faces of men and women chained in a kiss ... yet, at fifteen, nor I, let alone my sister, younger than one year, were authorized to attend shows against morality. We could dream in front of the photos posted on the panels at the entrance of the rooms. But we girls did not have to know anything about love life. And let's leave ""sexual"" life alone, a word that we would not have pronounced without blushing. And not even the simple functioning of our body. In those days, at school, the reproduction of the Amebe was studied ... and I remember the panic that caught Blanche [the sister] to his first menstruation, the upset cry that he called my father to help, and the slap that earned her that fright ! At our house it was a ritual, a hasty way of teaching the daughters not to talk about those things there. Every month I felt mom saying to dad, with Mol To mysterious, that ""the British had landed"". A no chick that made my brothers caracacular on the windows ... I washing. To me, it was not done ...",10,en,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.43970942491084647,0.33428505063056946,0.9997227191925048,0.5640909090909091,3.4103841776400805,0.3018181818181818,0.9636363636363636,0.24173467946043045,0.5640909090909091,0.3223562296304786,1.6811668235637818
it,221,"Valenti era un uomo spiritoso, gran charmeur. La Ferida una donna semplice, un’emiliana passionale, molto innamorata di lui. Parlammo degli avvenimenti che avevano ribaltato la scena politica. […] Osvaldo e la Ferida, considerati fino a quel momento fervidi fascisti, sbraitavano anche loro dalla finestra, urlavano improperi contro Mussolini […]: manifestavano il loro entusiasmo con tale virulenza che rimasi senza parole. Eppure di lì a pochi mesi avrebbero seguito i fascisti al Nord, correndo incontro a una tragica fine.",4,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5032441337359796,0.49739062786102295,0.9995892643928528,0.5027272727272727,2.588044520935033,0.2672727272727273,0.7381818181818182,0.1783169379009882,0.5027272727272727,0.32441033482628445,1.6811503360298206
en_nmt,234,"Vittorio De Sica narrates; ""Once I asked Marlene Dietrich what advantages she had gained after years of film fame and replied: ""A bed at the Wagonlits, prior to the ascent in the elevator and hypocrites compliments to my eternal youth."" Yours? The only tangible advantage I have is that I am an economically independent person, which is not a small advantage, given the times that run. I never had to ask anyone anything. Ever since I was 18, I can do whatever I want. I'm not one of those guys who wants a lot, because I'm not a consumerist, I don't tend to want a certain status symbol, so I'm driving around in busted cars, I'm gonna fight. And I don't do it because I'm a snob, but because I don't change the car until it dies underneath me. I don't care about that side of life. I have a nice house, which is full of things about my story. I could afford a lot more than I give myself, but I don't give a damn because I'm lazy. [...] There are those who say that in the background I am a diva and who, instead, the opposite, that I have no divisive attitude. I feel like a protagonist, that's what I do. Diva is also a term meant in a derogatory sense. Think of Madonna and all those actresses who put crazy and absurd demands in their contract. But here we are in Italy, we don't even have eyes to cry. I've never had any pretensions on set. All my conflicts on the set were basically the quality of what I was doing. For example, sleep more to be cooler on the set, or try a lot, see me again to be able to correct things. Never to things like, ""I want roses in the dressing room.",8,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.43008597290255735,0.44182588160037994,0.9995834231376648,0.5263636363636364,4.456452656577934,0.02909090909090909,0.8654545454545455,0.25129464072695096,0.5263636363636364,0.2750689956366854,1.680964036767173
en_nmt,156,"I went back to Hollywood, and I lived with Dick [Richard Basehart] in a beautiful house at 8 North Palm Drive where I spent some of the most beautiful moments of my life. Jackie was born and when I took him home, in the middle of October, the roses along the driveway at the entrance had bloomed with a thousand white flowers. I loved singing his lullabies, holding him. I wanted to be the sweetest mom in the world. We had a lot of friends. One of them was Charlie Chaplin. He and Dick saw each other almost every day just to play a tennis game; he often came to us for breakfast with his wife Oona O'Neill, the daughter of the great playwright. One day Chaplin told me, ""Valentina, you'll be the star of my next movie."" It was Lights of the limelight, but I had to say no because I would have given birth after a few months. We often went to Cary Grant; he invited us in the afternoon to have tea or he would come to us for lunch with William Wyler, the director of Roman Holidays, and Gregory Peck.",11,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.43634555232552386,0.31548407673835754,0.999903518728388,0.5886363636363636,4.422477935166151,0.26545454545454544,0.9490909090909091,0.24465140368907884,0.5886363636363636,0.3439849599472848,1.6809004747429905
en_nmt,543,"She also liked her marriage in its unpleasant aspects, a reason for divorce for posterity. Among these is the holiday. The nightmare began in April, the victim wrote to the hotels exposing the situation: she, two children, a waitress, prices, period. Usually it was a hotel already known, Mother didn't like to rent a house, she said: ""That at least not!"" The answer came soon enough, in enthusiastic terms. The mother would flow resigned, and wisely gave it to Dad when he had already on his coat and the waitress was giving him the hat, which he would put on saying in a distracted tone: ""You decide, Cecilia"". The door was immediately locked behind his back. From here my visual memory passes to my mother, nervous and regularly with stomachache, kneeling in front of an open trunk in which she put however with order, brought by women and her mother, sometimes also by me ('Brava cara', whispered me), a mountain set on the bottom and one by sea in the overhanging cabaret. It was the base for the long vacation. ""Can't you bring anything for the evening?"" said the grandmother.",9,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.45745842876114445,0.3582300841808319,0.9998048543930054,0.5597727272727273,4.613328665117151,0.2636363636363636,0.9472727272727273,0.22320291116237198,0.5597727272727273,0.3365698161103553,1.6804661943165218
en_nmt,153,"The next day I was enrolled by the nuns, at the primary school in Piazza Vittorio, an ancient building, with a large garden full of trees where, as soon as I could and no one could see me, I would take off my shoes and walk barefoot on the grass because I wanted to hear the pebbles and the freshness under my feet, as when I lived in the countryside. It was an operation that I secretly did because the nuns wouldn't approve of it since they wanted to make me a young lady educating me according to the best etiquette, just me coming from the countryside and talking dialètti And a little girlfriend didn't go snitching?! I hated her: because of her I was put under surveillance and from that moment on I could no longer walk without shoes. I wanted to punish her by putting a pebble in her mouth like I had already done in Rivolta d'Adda to a little girl who had been teasing me.",9,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4593858602288938,0.45129950344562525,0.9998227642645361,0.5259090909090909,4.422477935166151,0.22181818181818183,0.7672727272727272,0.2210391899521149,0.5259090909090909,0.30486990095697597,1.6802478144455448
it,299,"[Su Franco Interlenghi] Fu infatti proprio in quel momento della nostra vita che decidemmo di non fare più film insieme, riproponendo ogni volta la solita coppia anche sugli schermi. Non potevo rimanere per l'eternità “l'ingenua numero uno” e lui per sempre il ragazzino dei suoi esordi. Scegliemmo di incanalarci in altre storie, con altra gente, proprio per cercare nuovi personaggi più adatti ai tempi ai quali andavamo incontro. Era una scelta necessaria.",9,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.48180109939611776,0.48279334604740143,0.9997211694717408,0.5095454545454545,2.6427934029968245,0.29818181818181816,0.7836363636363637,0.19869408356308754,0.5095454545454545,0.310851370982367,1.6802163524309461
en,222,"Visconti's face stiffened, his gaze expressed such a strong contempt, so terrible ... a freezing current of hatred united those two men. ""Send it away! Hunt it away! [...] ""Luchino siby up slowly. ""But sorry, how is it possible? Don't you see what he did for you? This man saved you! "" I replied. ""Hunt it away! Hunt it away! I don't want to see it! I don't have to find it in front of my eyes! "" he insisted. In him there was not only anger towards the political opponent but the fierce rebellion against those who had kept him in hand, even if for a short time.",6,en,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4558592004434501,0.3967248499393463,0.999817967414856,0.5586363636363636,3.424925892730085,0.22,0.9036363636363637,0.2245052280072725,0.5586363636363636,0.33413113562909114,1.6801823958655786
it,491,"[Sulla madre] Aveva bisogno di avere gli uomini ai suoi piedi, uomini innamorati persi. Voleva con tutte le forze che gli uomini la amassero. Far innamorare un uomo o essere da lui corteggiata, piacere, essere guardata con attenzione, sentire il desiderio come un profumo era il suo massimo godimento. […] La sua era una richiesta di amore assoluto, come nelle fiabe, che lei traduceva soltanto con il corpo, appagando con l’ammirazione e gli sguardi, il folle amoreodio che nutriva per se stessa. […] Giocava a sedurre i nostri fidanzati. Era il mezzo per dimostrare a se stessa che piaceva ancora, che era desiderabile e bella più di noi ragazze. Allora non capivo, ero solo sconcertata dal suo comportamento. Mi sono resa conto molto più tardi che non era cattiveria. Non si rendeva conto dell’insicurezza nella quale il suo atteggiamento ci fece precipitare.",11,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5125983769063797,0.5389706343412399,0.9996615052223206,0.4738636363636364,2.9168698134997713,0.3145454545454546,0.76,0.16779122773225094,0.4738636363636364,0.3060724086313854,1.680051109860951
en_nmt,157,"On December 11, 1967, I was in Geneva at Jackie's. I got up before seven to get back to Milan with the 8.30 train, turned on the radio and heard: ""De Sabata's hornies were donated..."" Its green eyes like the stormy sea, always veiled with nostalgia and sometimes crossed by steel glows were no longer there. Victor was shot in the air. He died at one o'clock at night, and I learned it from the speakers of a radio. I slipped to the ground affected by pain and guilt. Why didn't I come up that day to hug him? Why couldn't I bring him some joy? Fifty years had passed since his first entry to the Scala in 1917; to his extreme greeting the instrumentalists wanted to interpret the same Funeral March that Victor had directed at the funeral of Toscanini, but they did not want another conductor to replace him because no one could reach his height. They said, ""For the Master we play,"" and the whole orchestra of the Scala tore the soul of those who were there to listen to them.",8,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4557291958649239,0.3849527984857559,0.9997866749763488,0.5736363636363636,4.422477935166151,0.2509090909090909,0.8781818181818182,0.22368598330321957,0.5736363636363636,0.3499503803331441,1.6792018541444922
it,174,"Le signore hanno passato l’inverno fra un bridge di beneficenza e un altro, a confezionare pacchi di maglie, caffè, cioccolato autarchico per i soldati al fronte. La lotta, talvolta, avviene per i propri protetti: alcune dame — ad esempio — hanno il cuore sui mari e per questo si preoccupano soltanto dei marinai a cui inviano «sudovest» incartapecoriti come baccalà, rum e sigarette. Così ogni arma, per terra e per mare gode il conforto di misteriose protezioni; e c’è ancora fiducia che tutto possa finire presto. […] E così, in questa incoscienza voluta e spensierata, si leggevano articoli di illustri giornalisti che suscitavano talvolta il sospetto della pazzia per l’ottimismo baldanzoso, l’ammirazione verso la Germania imbattibile, la stucchevole retorica sulle virtù del combattente italiano. Ma tanto bastava a mantenere quell’atmosfera vuota e risonante tanto necessaria agli italiani per sfuggire alla responsabilità del pensare.",2,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.5043384420704801,0.5250926613807678,0.9994893074035645,0.47909090909090907,2.7079672554787777,0.28363636363636363,0.7927272727272727,0.1752475058643869,0.4790909090909091,0.30384340322652215,1.6790752553384314
en,58,"Bernardo, the son of the poet Attilio, was still a boy and he was Pier Paolo's assistant. Bernardo's first film was written by Pier Paolo's first film. I played before the revolution, his second film. And I didn't have the feeling of shooting a good movie. I knew it. At the first projection I understood. The things that concern us directly never seem to us to be beautiful, they seem to be repugnant, right? The character really looked like me too much. And Bernardo is not a cynical person. It is directed as a poet, how. Realizes what passes through the mind, does not judge, does not censor. The peculiarity of that film is that it was not censored by the Superio. A bit like in Pier Paolo's films. Bernardo Perd was my exact opposite. Of me, during my childhood, I often heard carefully, aloud: - but what a pity that the girl is like that! From an early age he was understood and valued.",5,en,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4550038578208949,0.42391635477542877,0.9998678878182546,0.5695454545454546,3.278721449692384,0.3145454545454546,0.8381818181818181,0.22405672666771945,0.5695454545454546,0.3454887278777351,1.678928472306869
it,73,"Proprio quando avevo raggiunto la piena consapevolezza di essere diventata una brava attrice e di piacere al pubblico, scoprivo di soffrire di gravi problemi psichici. E me ne vergognavo come di una colpa inconfessabile. Nessuno allora voleva venir preso per una persona disturbata. A un certo punto, ho pensato di spararmi a una gamba, pur di avere una malattia visibile e palese a tutti. Invocavo una ferita vera per sentirmi innocente. [...] I miei, preoccupatissimi, iniziarono a consultare chiunque: medici, psichiatri, guaritori. […] Dopo molti tentativi infruttuosi – mancava solo il viaggio a Lourdes – si rivolsero allo psicoanalista Cesare Musatti, che mi prese in cura. […] Quelle di Musatti erano le classiche sedute di psicoanalisi: io mi sdraiavo su un divano, mentre lui sedeva su una poltrona dietro di me, vicino a un bassorilievo grecoromano. Su suo suggerimento, ogni mattina prendevo nota dei sogni che avevo fatto e, mentre glieli raccontavo, lo sentivo scrivere, scrivere, scrivere,. Aveva pile di quaderni su cui prendeva appunti. Chissà poi cosa ne faceva … Mi ero sottoposta a una quantità di cure, anche le più assurde, ma la psicoanalisi era l’unica che dava risultati, e ha davvero dato risultati per tutta la vita. È stato come frequentare un’università: ho imparato delle cose che mi sono rimaste per sempre. […] Mi ha aperto una strada, la mente, la vita, tutto.",11,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",275,4400,0.4007649264560992,0.2415550053119659,0.9997088313102722,0.6052272727272727,2.67811413023605,0.2872727272727273,0.96,0.27834972863031754,0.6052272727272727,0.3268775440969552,1.6788234863966889
