keyword_set,language,row_id,text,gt_num_entailed,languages_present,models_present,templates_present,num_keywords_total,num_predictions_total,mean_error_all,median_error_all,worst_error_all,accuracy_all,mean_time_all,worst_accuracy_by_model,best_accuracy_by_model,std_accuracy_across_models,mean_accuracy_across_models,mean_f_score_across_models,best_score,worst_score
c,it,384,"Non mi sono mai confrontata. Né ho mai vissuto un’aperta rivalità. Quando ci fu guerra a colpi di copertine tra Gina e Sophia, mio padre mi fece ritirare. «Guai, non ti azzardare. Tu non rispondi. Non rilasci interviste. Non ti metti in mezzo. Non sono entrata in quella guerra». Né mi sono mai interessate quelle donne... [...] C’erano tante comparse vestite da ciociarelle. Erano molto carine e fu chiesto a me di sceglierne una. Dissi: quella è la più carina. Ha begli occhi. Prendiamo quella. Era Gina. Ora si dà tante arie perché Gian Luigi Rondi la protegge. Ma con me... già d’altezza la sovrasto. Non ho mai avuto una discussione. Non c’è motivo. Poi, se ha fatto la bersagliera lo deve a me... Come deve a me Lynda Christian il fatto di essersi potuta sposare Tyrone Power. Non perché io sia stata pronuba, intendiamoci bene. Ma soltanto perché gliel’ho molto magnanimamente lasciato...",1,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6371923771823013,0.7851864695549011,0.999276638031006,0.3092105263157895,0.24487035842321342,0.07894736842105263,0.7105263157894737,0.26079768656976704,0.3092105263157895,0.15123289700495585,0.04841283974602245,1.8972667017830742
c,en,285,"I introduced myself, all drew, at the address that Ponti had given me and I found myself in front of a command of the carabinieri. I fell my arms: the instinctive distrust, which perhaps had instilled me with mothers, immediately made me think of a bad joke. “Here's here, she made fun of me. That is the producer like I dancer! "" I felt to mount the mixed anger with a bitter sense of humiliation. “How I could believe him! Stupid stupid stupid! "" The thought immediately ran to my father, and to the Mezzucci with whom he had attracted Romilda in his turns. Thanks to heaven, however, stories do not always have to repeat themselves equal, and mine was still to be written. The young Carabiniere of Leva thought about reassuring me. ""If you are looking for the Pontide Laurentiis production house, it's the door next to it."" I felt shocked and childish, I thanked with a great smile and I was preparing to enter the heart of Italian cinema. From a few days I would have turned seventeen.",1,en,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6234473294025998,0.7482460141181946,0.9995797276496888,0.3881578947368421,0.31622135656652967,0.15789473684210525,0.9473684210526315,0.27375288322933716,0.3881578947368421,0.04594421101774043,0.11440501150750493,1.8967799402816259
c,it,426,"Accidenti, ma perché? «Dovrei essere contenta!» mi dico. «SENATRICE! Ma ti rendi conto che onore t’è capitato?»«Sì, sì... senatrice!!!» e mi rifaccio il verso. Non ho mai pensato di arrivare a una carica tanto prestigiosa, non era proprio nei miei programmi! «Onorata, onorata» per carità... Mi sono trovata eletta senza aver mosso un dito. Non mi sento all’altezza... sono spaventata, anche se non lo dico a nessuno. «Non ti senti all’altezza? E allora, quelli che hanno votato per te, t’hanno scelta così, a caso? Proviamo con un’attrice... piazziamoci un bel personaggio decorativo, in quel mausoleo di tromboni! Piantala con 'sta solfa ! Ricordati di tutto il lavoro che hai tirato in piedi nelle carceri, l’organizzare le difese dei ragazzi arrestati per reati politici... sbattuti in galera, torturati... carceri speciali modello tedesco... le centinaia di spettacoli in sostegno delle fabbriche in lotta che hai fatto con Dario...» «Sì, ecco, ecco... adesso gonfiamoci di orgoglio...» «È solo per rinfrescarti la memoria, darti un po’ di sicurezza! Insomma! Ti sei sbattuta per anni solo per darti un tono...?! Come a fare un po’ di footing? Dovresti essere orgogliosa: pensa in quanti ti hanno votata! In quanti hanno avuto fiducia in te. È tutta gente che ti ha scelta con cognizione di causa. Non per caso. Forza!» «Ma vai al diavolo, tu e le tue leccate di gratifica!» Così, in conflitto con me stessa, salgo nell’appartamento.Mi guardo allo specchio: più tirata di così non potrei essere.«Che bello sfottermi con quel sorrisino... mi sento fuori posto... non all’altezza... non adeguata... in più sono vecchia per affrontare una vita nuova.» Be’, non esageriamo... Adesso, a guardarmi bene a tutto campo nello specchio, non mi vedo proprio da buttare! «Oh, per la miseria, alla tua età dovresti sbatter la coda per la gioia, cara senatrice! E anche voltolare su te stessa come in una danza?!» Facciamo conto di dover entrare in scena... sono figlia d’arte e noi della professione montando sul palcoscenico non si trema mai.",1,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6887679697332427,0.8398269414901733,0.9995190501213074,0.24671052631578946,0.2751653594023082,0.05263157894736842,0.6052631578947368,0.20765785495610398,0.24671052631578946,0.06911786130536131,0.03905267135968549,1.895944874810654
c,en_nmt,128,"In 1962, Marilyn Monroe committed suicide. He was 36 years old. That news exploded like a bomb in those years of sweet life, like the announcement of a divine curse, of a punishment launched on a woman too beautiful who had played too much with the desire of men... I was interviewed by some journalists about it. They asked me if I was afraid of that fate as an actress. Why the confrontation? That was crazy. We had nothing in common, Marylin and I. I didn't feel more involved in that death than any other girl of my generation could be. But I understood Marilyn's loss, despair. Here's a star who got lost. But she had nothing to hold on to! Not only did she lack great love. The presence of a secretary, a doctor, a passenger lover, could nothing against the loneliness and suffering of childhood, the absence of the family. She had been fed to the public without anyone protecting her, increasing her fragility. On the contrary, I felt very strong, and above all deeply normal. I owe it to Dad, Mom, Blanche, Bruno, Adrien, and Beppo, our wolf dog. My family gave me security and normality. At home, they were talking about my brothers' electronic studios, the same way they were talking about filming my own movie. We all had dreams, desires, jobs. Adrien became a cameraman, but Blanche couldn't follow my footsteps in the movies. It was difficult to impose another Cardinal. Anyway, that's what Cristaldi said. Of course, my job was a bit strange, not only because I earned much more than everyone else, but because it continued outside the set, during the evenings in long dress, the sessions by the photographer, the interviews. But I was Claude, the older sister who had a minister's agenda, and who others treated like a star. The reporters came to interview me about this, about that, but in the family my opinion didn't matter anymore than the others. They didn't even talk about the famous people I knew. It would have been a long time if my mother had allowed them to call them ""good people."" They had too much money and they were too famous. He pretended they didn't exist. That somewhat misunderstandingd world remained outside the home walls.",2,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6364706179789018,0.8141025900840759,0.9997546076774596,0.3618421052631579,0.3954812362644588,0.07894736842105263,0.8947368421052632,0.2592758781783304,0.36184210526315785,0.17237254791445014,0.10256622708482749,1.8955011038346918
c,it,68,"Stavo girando L’eredità Ferramonti di Mauro Bolognini, quando ho saputo che Pier Paolo Pasolini era stato ucciso. Non potevo crederci. Perché per me Pier Paolo era immortale e anch’io, allora, mi sentivo tale. Lui faceva parte della mia vita. Era inconcepibile pensare che non l’avrei mai più rivisto. […] Tra noi non c’erano segreti. Alcune mie confidenze lo ispirarono per il soggetto di Giovani mariti, che scrisse per Mauro Bolognini tra il 1957 e il 1958. Stavo attraversando un periodo doloroso e complicato – ero fuggita da poco dal matrimonio e soffrivo ancora per le ricadute del mio misterioso malessere  e lui era l’amico fidato e sensibile cui raccontavo le mie pene. […] Oggi nessuno mette in dubbio il valore di Pasolini, la lucidità del suo sguardo. Eppure, allora qualsiasi cosa dicesse o facesse veniva contestato, criminalizzato, perseguitato. […] Partecipava alla vita con tutto se stesso dannandosi per ogni sua bruttura. Più di tutto, lo urtavano la mentalità borghese e gli aspetti più miserabili della nostra società. Mentre la maggior parte di noi, pur essendone conscia, riesce a conviverci benissimo, lui ne era ferito nell’intimo in modo insanabile. Era come immolato in un sacrificio umano.",1,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6860248189611268,0.805765837430954,0.9993589520454408,0.23355263157894737,0.25686153040442145,0.05263157894736842,0.5526315789473685,0.2083712536390147,0.23355263157894737,0.07714431020882634,0.025181377939932664,1.8937550246455823
c,en_nmt,447,"When I was seven or eight, I promised to become a man. The female world didn't seem as attractive, free and fun as the male world. Apart from Pia, the only woman I wanted to be. I never forgave my father that I had only pulled my brother out of school the day the Soviets announced the success of a man's first mission in space. My brother, not me and my sister, too! My father, excited and moved, had rushed to our school to announce the historic event to my brother and his companions. Then he took Roberto home with him, unable to even imagine spending that day without his son. My sister and I were left in class to finish our daily routine. We were girls. I felt anger and rage. I didn't want to be a girl. I wanted to be a boy.",1,en_nmt,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6412527770058228,0.8573724627494812,0.999738872051239,0.3618421052631579,0.3916053399589145,0.07894736842105263,0.8947368421052632,0.2515287646177954,0.3618421052631579,0.10726777448379882,0.11031334064536252,1.8925204136748572
c,it,354,"«Vidi che stava per uscire dalla vasca; mi girai dall’altra parte.  Asciugami dietro. Lo feci malvolentieri.  Vuoi dormire con me questa notte? Tremai, l’avrei picchiata. Ci fu un lungo silenzio.  Sei una stupida, mi disse, puoi andare. Me ne andai ».",0,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6250989719797919,0.7190634310245514,0.9993379712104796,0.34539473684210525,0.24326370759808918,0.05263157894736842,0.7894736842105263,0.2677928296356604,0.34539473684210525,0.0,0.07760190720644483,1.8922297728259319
c,en,165,"- Hi, diva, - I mottled my bed, - You are the only diva. All the others are ""divazze"" -. This often told me and said by her had the rigor of a moral judgment. She hated the ""divas"". Through them his marriage to the young director had been a ordeal. ""Full of horns and despair, - she called him. Without the cursed ""divazze"" would still be with her husband, in the large house full of dogs to baruffle with him, disheveled and violent and then redo the pacifies that gave taste to life. - Do you know that the nut says? - He walked me as clever as if to encourage me to a quarrel, - he says that you go by car ... the rapid interrupting: - We have done it so far to resist the hierarchs, we will not start right now that ...",1,en,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.5996275663632523,0.682511180639267,0.999540687451372,0.4144736842105263,0.3173079854459501,0.05263157894736842,0.9210526315789473,0.29126241606814024,0.4144736842105263,0.0485575569940895,0.12321126814238609,1.8904306698827646
c,it,114,"...C’era una volta una ragazza di nome Claude: un nome da ragazzo. Quel nome le aveva dato anche un’anima da ragazzo: sin da piccola amava la sfida, coltivava il coraggio fisico e psicologico, se la si offendeva si arrabbiava, ma non piangeva. Poi, un giorno, è successo che Claude si è guardata allo specchio: e lo specchio erano gli occhi degli altri, soprattutto dei ragazzi con i quali si incontrava a scuola o sulla spiaggia di Tunisi. E allo specchio si è resa conto di essere una donna. Allora ha cominciato a interrogarsi: che cos’è una donna? Che cosa sono io, donna? Come mi piace, una donna? Una donna mi piace forte, attiva: non mi piacciono quelle arrendevoli, deboli, stanche, schiave degli uomini. Mi piacciono le donne belle: non mi vergogno, per la strada, di girarmi per guardarle. Ma la loro bellezza, per me, è inevitabilmente collegata alla loro forza: e si vede, negli occhi, nel riso, nel modo di camminare. La forza è anche il coraggio della semplicità: non amo le donne ipervestite, ipertruccate e vistosamente «liftate», perché attraverso tutto questo raccontano la loro debolezza. Mi piace la dignità delle donne: dignità di accettare che gli anni passino senza reagire, rubando i vestiti alle figlie adolescenti con l’illusione di ringiovanire. Già: le donne... E io, come mi piaccio?",1,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.6925436787532817,0.849139928817749,0.9993703365325928,0.2565789473684211,0.2598767458839574,0.05263157894736842,0.5526315789473685,0.194782559153066,0.256578947368421,0.07057950807950808,0.061796388215355075,1.8866965744389406
c,en,547,"I was bent in two in the kitchen to hear Radio London and the Angelini Orchestra covered it in the room. That April morning, the air was different in Piazza Cordusio, I hear a voice: «What are you doing? Go home, there are the Germans who run away ». He was a friend of mine from Bologna, partisan. ""How, I'm going home? Right now? ""When the war was really over with those three big seated close to Jaita, who did not even know where it was, it seemed that here under the house this shameful ending had all wanted him; I looked at them with antipathy as if they had removed me the honor of my weapons, this immediated post -war period I don't say that it would make us regret the war, but almost. Even if his dad had returned. With the cowardice of the culprits, they asked him that of that industry that had chased him he became the president. The place of hope was the darkness, indifference instead of hatred. I said 1945. What I complain about. In the 1950s I was already on stage.",0,en,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.5989128236804654,0.7015932500362396,0.999678075313568,0.4309210526315789,0.3171421581937465,0.07894736842105263,0.8947368421052632,0.2868774552267438,0.430921052631579,0.0,0.14404359740483513,1.885468354220777
c,it,278,"Carlo [Ponti ndr.] aveva saputo che Stanley Kramer, il produttore di Mezzogiorno di fuoco, era in Spagna, dove si stava preparando a girare un dramma in costume sulle guerre napoleoniche. All’inizio, dovevano esserci Brando e la Gardner. Ma Marlon si era tirato indietro, era subentrato Sinatra, che però era in rotta con Ava... insomma, il solito pasticcio hollywoodiano. L’unica certezza era Cary Grant, il quale, tuttavia, per contratto aveva il diritto di approvazione dei partner e non si sarebbe certo accontentato di avere a fianco una quasi sconosciuta, per di più italiana. Carlo, come al solito, non si fece scoraggiare: diede un colpo di telefono a Kramer e lo invitò a Roma per mostrargli La donna del fiume. E il regista, appena finita la proiezione, lo anticipò, prendendolo di sorpresa. «Cosa ne dice di duecentomila dollari per Miss Loren? Penso che sarebbe perfetta per la parte.» Carlo non si scompose, lasciò passare una manciata di secondi e poi replicò fìngendo un certo distacco: «Interessante, mi ci lasci pensare, devo verificare i suoi prossimi impegni, ma in linea di massima direi di sì, si può fare». «È stata la decisione più facile della mia vita» commentò quella sera aspettando che Stanley ci raggiungesse per cena. Era un cachet da star. Ora si trattava di guadagnarselo.",1,it,"M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",19,304,0.5666522379623601,0.680616021156311,0.9991874098777772,0.42105263157894735,0.2607077769207535,0.07894736842105263,0.9473684210526315,0.31921698820080874,0.42105263157894735,0.059521901709401706,0.10183564337813861,1.885056636040946
